k8,k16,b4,e11,l1,b5,b2b,d2,j2,survey_year,firm_age,log_size,log_sales,survey_year_cat,target_formal_credit,target_applied_credit,k82a,k162a,k162b
no,no,,yes,15.0,1995.0,0.0,1000000.0,10.0,2013,18.0,2.772588722239781,13.815511557963774,2013,0.0,0.0,,,
no,no,yes,,900.0,2003.0,0.0,160000000.0,90.0,2013,10.0,6.803505257608338,18.8906843794481,2013,0.0,0.0,,,
no,no,no,yes,160.0,1969.0,0.0,15250790.0,0.0,2013,44.0,5.081404364984463,16.54014192852501,2013,0.0,0.0,,,
yes,no,,no,1100.0,2001.0,100.0,75000000.0,7.0,2013,12.0,7.00397413672268,18.132998684833918,2013,1.0,0.0,,,
no,no,no,yes,200.0,1975.0,100.0,15000000.0,2.0,2013,38.0,5.303304908059076,16.52356082573315,2013,0.0,0.0,,,
no,no,no,no,240.0,1980.0,100.0,17500000.0,0.0,2013,33.0,5.484796933490655,16.677711496036597,2013,0.0,0.0,,,
no,no,no,no,217.0,1970.0,0.0,15000000.0,0.0,2013,43.0,5.384495062789089,16.52356082573315,2013,0.0,0.0,,,
no,no,no,yes,120.0,1981.0,0.0,6480793.0,0.0,2013,32.0,4.795790545596741,15.684353591686362,2013,0.0,0.0,,,
no,no,no,yes,25.0,1993.0,0.0,1700000.0,0.0,2013,20.0,3.258096538021482,14.346139397261565,2013,0.0,0.0,,,
yes,no,,no,365.0,1986.0,50.0,46000000.0,75.0,2013,27.0,5.902633333401366,17.6441519761925,2013,1.0,0.0,,,
no,no,no,yes,250.0,1988.0,0.0,12500000.0,0.0,2013,25.0,5.5254529391317835,16.341239282272525,2013,0.0,0.0,,,
no,no,no,yes,9.0,2001.0,0.0,600000.0,0.0,2013,12.0,2.302585092994046,13.304686600863562,2013,0.0,0.0,,,
no,no,yes,no,50.0,1989.0,0.0,7000000.0,0.0,2013,24.0,3.9318256327243257,15.76142084987672,2013,0.0,0.0,,,
no,no,no,yes,36.0,1991.0,0.0,1000000.0,0.0,2013,22.0,3.6109179126442243,13.815511557963774,2013,0.0,0.0,,,
yes,yes,no,yes,5.0,2007.0,0.0,90000.0,0.0,2013,6.0,1.791759469228055,11.407576060361786,2013,1.0,1.0,,,
no,no,no,no,40.0,2012.0,100.0,600000.0,30.0,2013,1.0,3.713572066704308,13.304686600863562,2013,0.0,0.0,,,
no,no,no,yes,11.0,2011.0,0.0,,0.0,2013,2.0,2.4849066497880004,,2013,0.0,0.0,,,
no,no,no,yes,16.0,2007.0,100.0,300000.0,1.0,2013,6.0,2.833213344056216,12.611541086966115,2013,0.0,0.0,,,
no,no,no,yes,4.0,1986.0,0.0,22000.0,0.0,2013,27.0,1.6094379124341003,9.99884318585288,2013,0.0,0.0,,,
no,no,no,yes,12.0,2008.0,0.0,750000.0,0.0,2013,5.0,2.5649493574615367,13.527829818844937,2013,0.0,0.0,,,
no,no,no,yes,35.0,1989.0,0.0,,0.0,2013,24.0,3.58351893845611,,2013,0.0,0.0,,,
no,no,no,no,103.0,1983.0,0.0,,0.0,2013,30.0,4.6443908991413725,,2013,0.0,0.0,,,
no,no,,yes,50.0,1980.0,0.0,,5.0,2013,33.0,3.9318256327243257,,2013,0.0,0.0,,,
no,no,no,yes,10.0,1990.0,0.0,75000.0,0.0,2013,23.0,2.3978952727983707,11.225256725762893,2013,0.0,0.0,,,
no,no,no,yes,6.0,2005.0,0.0,400000.0,0.0,2013,8.0,1.9459101490553132,12.899222326086994,2013,0.0,0.0,,,
no,no,no,yes,17.0,,100.0,,0.0,2013,,2.8903717578961645,,2013,0.0,0.0,,,
no,no,,yes,12.0,1980.0,0.0,,20.0,2013,33.0,2.5649493574615367,,2013,0.0,0.0,,,
no,no,yes,yes,45.0,2005.0,0.0,1200000.0,0.0,2013,8.0,3.828641396489095,13.997832948091215,2013,0.0,0.0,,,
no,no,no,yes,33.0,1996.0,0.0,1750000.0,10.0,2013,17.0,3.5263605246161616,14.375126917328105,2013,0.0,0.0,,,
no,no,no,no,9.0,2006.0,0.0,,10.0,2013,7.0,2.302585092994046,,2013,0.0,0.0,,,
yes,yes,no,yes,700.0,2004.0,0.0,202000000.0,0.0,2013,9.0,6.55250788703459,19.123778260315973,2013,1.0,1.0,,,
yes,yes,no,yes,75.0,1981.0,0.0,12000000.0,0.0,2013,32.0,4.330733340286331,16.300417291085605,2013,1.0,1.0,,,
no,no,yes,yes,30.0,2003.0,0.0,1900000.0,0.0,2013,10.0,3.4339872044851463,14.45736497045232,2013,0.0,0.0,,,
no,no,no,no,800.0,2000.0,100.0,,0.0,2013,13.0,6.68586094706836,,2013,0.0,0.0,,,
yes,no,yes,no,1800.0,2001.0,0.0,22590000.0,7.0,2013,12.0,7.496097345175956,16.93301793271156,2013,1.0,0.0,,,
yes,no,no,no,300.0,2006.0,0.0,260704091.0,20.0,2013,7.0,5.707110264748875,19.378896574983077,2013,1.0,0.0,,,
no,no,no,no,100.0,1982.0,0.0,2500000.0,15.0,2013,31.0,4.61512051684126,14.731801689838349,2013,0.0,0.0,,,
no,no,,no,2500.0,2001.0,0.0,153000000.0,50.0,2013,12.0,7.824445930877619,18.845948485892656,2013,0.0,0.0,,,
no,no,no,no,400.0,2008.0,100.0,35241261.0,0.0,2013,5.0,5.993961427306569,17.377728169968787,2013,0.0,0.0,,,
no,no,no,no,300.0,1999.0,0.0,548072177.0,2.0,2013,14.0,5.707110264748875,20.1219175479179,2013,0.0,0.0,,,
no,no,no,no,2500.0,2007.0,100.0,,0.0,2013,6.0,7.824445930877619,,2013,0.0,0.0,,,
no,no,,no,900.0,1998.0,0.0,30000000.0,3.0,2013,15.0,6.803505257608338,17.216707972959764,2013,0.0,0.0,,,
no,no,no,no,450.0,2011.0,100.0,,100.0,2013,2.0,6.111467339502679,,2013,0.0,0.0,,,
no,no,no,no,22.0,1980.0,0.0,1500000.0,0.0,2013,33.0,3.1354942159291497,14.220976332738882,2013,0.0,0.0,,,
no,no,no,yes,30.0,1976.0,0.0,750000.0,2.0,2013,37.0,3.4339872044851463,13.527829818844937,2013,0.0,0.0,,,
no,no,no,no,8.0,1990.0,0.0,150000.0,0.0,2013,23.0,2.1972245773362196,11.918397239722838,2013,0.0,0.0,,,
no,no,no,yes,10.0,1991.0,100.0,750000.0,0.0,2013,22.0,2.3978952727983707,13.527829818844937,2013,0.0,0.0,,,
yes,no,no,no,25.0,1978.0,0.0,15000000.0,10.0,2013,35.0,3.258096538021482,16.52356082573315,2013,1.0,0.0,,,
no,no,,yes,45.0,1995.0,0.0,500000.0,0.0,2013,18.0,3.828641396489095,13.122365377402328,2013,0.0,0.0,,,
no,no,,no,225.0,1989.0,0.0,3000000.0,5.0,2013,24.0,5.420534999272286,14.914123179965662,2013,0.0,0.0,,,
no,no,no,no,15.0,1990.0,0.0,250000.0,0.0,2013,23.0,2.772588722239781,12.429220196836383,2013,0.0,0.0,,,
yes,no,no,no,11.0,1984.0,0.0,850000.0,2.0,2013,29.0,2.4849066497880004,13.652992804936396,2013,1.0,0.0,,,
yes,,no,no,10.0,2000.0,0.0,13000000.0,10.0,2013,13.0,2.3978952727983707,16.380459992348886,2013,1.0,,,,
no,no,no,no,961.0,1997.0,95.0,,0.0,2013,16.0,6.8690144506657065,,2013,0.0,0.0,,,
yes,yes,yes,no,82.0,1995.0,0.0,92000000.0,0.0,2013,18.0,4.418840607796598,18.33729914588288,2013,1.0,1.0,,,
no,no,no,no,110.0,1980.0,0.0,6000000.0,0.0,2013,33.0,4.709530201312334,15.607270193858982,2013,0.0,0.0,,,
no,yes,no,no,200.0,1995.0,0.0,3000000.0,0.0,2013,18.0,5.303304908059076,14.914123179965662,2013,0.0,1.0,,,
no,no,no,yes,15.0,1997.0,0.0,1000000.0,,2013,16.0,2.772588722239781,13.815511557963774,2013,0.0,0.0,,,
no,no,no,no,6.0,2003.0,0.0,2000000.0,0.0,2013,10.0,1.9459101490553132,14.508658238524095,2013,0.0,0.0,,,
no,no,,yes,5.0,2011.0,0.0,750000.0,10.0,2013,2.0,1.791759469228055,13.527829818844937,2013,0.0,0.0,,,
,,no,no,23.0,2009.0,0.0,1500000.0,0.0,2013,4.0,3.1780538303479458,14.220976332738882,2013,,,,,
no,no,no,no,17.0,2011.0,0.0,2000000.0,0.0,2013,2.0,2.8903717578961645,14.508658238524095,2013,0.0,0.0,,,
no,no,no,no,19.0,2008.0,0.0,2000000.0,2.0,2013,5.0,2.995732273553991,14.508658238524095,2013,0.0,0.0,,,
no,no,no,no,6.0,2011.0,0.0,1000000.0,0.0,2013,2.0,1.9459101490553132,13.815511557963774,2013,0.0,0.0,,,
no,no,no,no,8.0,2011.0,0.0,6000000.0,0.0,2013,2.0,2.1972245773362196,15.607270193858982,2013,0.0,0.0,,,
no,no,no,no,5.0,2011.0,0.0,350000.0,0.0,2013,2.0,1.791759469228055,12.765691290604371,2013,0.0,0.0,,,
no,no,no,yes,5.0,2008.0,0.0,2000000.0,10.0,2013,5.0,1.791759469228055,14.508658238524095,2013,0.0,0.0,,,
no,no,no,yes,46.0,2011.0,0.0,13000000.0,10.0,2013,2.0,3.8501476017100584,16.380459992348886,2013,0.0,0.0,,,
no,no,no,no,5.0,1997.0,0.0,450000.0,0.0,2013,16.0,1.791759469228055,13.017005083966255,2013,0.0,0.0,,,
no,no,no,no,10.0,2011.0,0.0,450000.0,0.0,2013,2.0,2.3978952727983707,13.017005083966255,2013,0.0,0.0,,,
no,no,no,no,5.0,2011.0,0.0,750000.0,0.0,2013,2.0,1.791759469228055,13.527829818844937,2013,0.0,0.0,,,
no,no,no,no,15.0,2003.0,0.0,1000000.0,0.0,2013,10.0,2.772588722239781,13.815511557963774,2013,0.0,0.0,,,
yes,no,no,yes,30.0,1992.0,0.0,150000.0,5.0,2013,21.0,3.4339872044851463,11.918397239722838,2013,1.0,0.0,,,
no,no,no,yes,15.0,1991.0,0.0,350000.0,0.0,2013,22.0,2.772588722239781,12.765691290604371,2013,0.0,0.0,,,
no,no,no,no,5.0,2010.0,20.0,100000.0,0.0,2013,3.0,1.791759469228055,11.51293546492023,2013,0.0,0.0,,,
,,no,yes,90.0,1974.0,0.0,850000.0,0.0,2013,39.0,4.51085950651685,13.652992804936396,2013,,,,,
no,no,no,no,12.0,1995.0,0.0,2000000.0,0.0,2013,18.0,2.5649493574615367,14.508658238524095,2013,0.0,0.0,,,
no,no,no,yes,15.0,1998.0,0.0,2000000.0,,2013,15.0,2.772588722239781,14.508658238524095,2013,0.0,0.0,,,
yes,no,no,yes,6.0,1996.0,43.0,2000000.0,,2013,17.0,1.9459101490553132,14.508658238524095,2013,1.0,0.0,,,
yes,yes,no,no,55.0,1989.0,70.0,360000.0,10.0,2013,24.0,4.02535169073515,12.793862088206213,2013,1.0,1.0,,,
no,no,no,yes,11.0,2010.0,0.0,5000000.0,,2013,3.0,2.4849066497880004,15.424948670398354,2013,0.0,0.0,,,
no,no,no,yes,19.0,2000.0,0.0,7000000.0,,2013,13.0,2.995732273553991,15.76142084987672,2013,0.0,0.0,,,
no,no,no,no,15.0,2011.0,0.0,750000.0,0.0,2013,2.0,2.772588722239781,13.527829818844937,2013,0.0,0.0,,,
no,no,,yes,10.0,2010.0,0.0,250000.0,10.0,2013,3.0,2.3978952727983707,12.429220196836383,2013,0.0,0.0,,,
no,no,no,no,46.0,2003.0,0.0,450000.0,0.0,2013,10.0,3.8501476017100584,13.017005083966255,2013,0.0,0.0,,,
no,no,no,no,42.0,2010.0,0.0,350000.0,0.0,2013,3.0,3.7612001156935624,12.765691290604371,2013,0.0,0.0,,,
no,no,no,no,25.0,2011.0,0.0,1200000.0,0.0,2013,2.0,3.258096538021482,13.997832948091215,2013,0.0,0.0,,,
no,no,no,no,42.0,1995.0,0.0,750000.0,2.0,2013,18.0,3.7612001156935624,13.527829818844937,2013,0.0,0.0,,,
yes,no,,no,70.0,2008.0,0.0,2000000.0,2.0,2013,5.0,4.2626798770413155,14.508658238524095,2013,1.0,0.0,,,
no,no,no,yes,7.0,2000.0,0.0,750000.0,0.0,2013,13.0,2.0794415416798357,13.527829818844937,2013,0.0,0.0,,,
no,no,no,yes,6.0,1999.0,0.0,750000.0,,2013,14.0,1.9459101490553132,13.527829818844937,2013,0.0,0.0,,,
no,no,no,no,6.0,1983.0,0.0,800000.0,0.0,2013,30.0,1.9459101490553132,13.592368256649284,2013,0.0,0.0,,,
no,no,yes,no,10.0,1981.0,0.0,2406000.0,0.0,2013,32.0,2.3978952727983707,14.693476591144272,2013,0.0,0.0,,,
no,no,no,yes,5.0,2007.0,0.0,250000.0,,2013,6.0,1.791759469228055,12.429220196836383,2013,0.0,0.0,,,
no,no,no,no,40.0,1979.0,0.0,3000000.0,0.0,2013,34.0,3.713572066704308,14.914123179965662,2013,0.0,0.0,,,
no,no,no,no,28.0,2002.0,100.0,3406328.0,0.0,2013,11.0,3.367295829986474,15.041145729785296,2013,0.0,0.0,,,
no,no,no,yes,22.0,1998.0,0.0,4000000.0,,2013,15.0,3.1354942159291497,15.201805169084134,2013,0.0,0.0,,,
no,no,,no,53.0,1997.0,0.0,8919000.0,0.0,2013,16.0,3.9889840465642745,16.003694502768532,2013,0.0,0.0,,,
no,no,no,yes,19.0,2005.0,0.0,1500000.0,0.0,2013,8.0,2.995732273553991,14.220976332738882,2013,0.0,0.0,,,
no,no,no,no,35.0,1990.0,0.0,2600000.0,0.0,2013,23.0,3.58351893845611,14.77102238760702,2013,0.0,0.0,,,
no,no,no,yes,45.0,1991.0,0.0,34000000.0,0.0,2013,22.0,3.828641396489095,17.341871111992198,2013,0.0,0.0,,,
yes,no,yes,yes,9.0,1988.0,0.0,150000.0,0.0,2013,25.0,2.302585092994046,11.918397239722838,2013,1.0,0.0,,,
no,no,no,no,750.0,1964.0,0.0,,0.0,2013,49.0,6.621405651764134,,2013,0.0,0.0,,,
no,no,no,yes,54.0,1979.0,0.0,900000.0,0.0,2013,34.0,4.007333185232471,13.710151153416941,2013,0.0,0.0,,,
no,no,yes,no,20.0,1978.0,0.0,,0.0,2013,35.0,3.044522437723423,,2013,0.0,0.0,,,
no,no,yes,yes,480.0,1981.0,52.0,,0.0,2013,32.0,6.175867270105761,,2013,0.0,0.0,,,
no,no,no,yes,1200.0,1977.0,0.0,100000000.0,0.0,2013,36.0,7.0909098220799835,18.420680753952364,2013,0.0,0.0,,,
no,no,no,no,50.0,1977.0,0.0,5000000.0,,2013,36.0,3.9318256327243257,15.424948670398354,2013,0.0,0.0,,,
no,no,no,no,150.0,1985.0,0.0,8000000.0,,2013,28.0,5.017279836814924,15.894952224644102,2013,0.0,0.0,,,
no,yes,no,no,2200.0,1946.0,0.0,662542112.0,0.0,2013,67.0,7.696667081526462,20.311594680596823,2013,0.0,1.0,,,
no,no,no,no,2000.0,1986.0,0.0,20000000.0,0.0,2013,27.0,7.601402334583733,16.811242881518265,2013,0.0,0.0,,,
no,no,no,no,40.0,1985.0,0.0,2000000.0,0.0,2013,28.0,3.713572066704308,14.508658238524095,2013,0.0,0.0,,,
no,no,,yes,25.0,1996.0,0.0,2500000.0,,2013,17.0,3.258096538021482,14.731801689838349,2013,0.0,0.0,,,
no,no,no,yes,11.0,2010.0,0.0,500000.0,0.0,2013,3.0,2.4849066497880004,13.122365377402328,2013,0.0,0.0,,,
yes,yes,no,no,30.0,1986.0,0.0,600000.0,0.0,2013,27.0,3.4339872044851463,13.304686600863562,2013,1.0,1.0,,,
yes,no,no,no,20.0,2009.0,0.0,1500000.0,0.0,2013,4.0,3.044522437723423,14.220976332738882,2013,1.0,0.0,,,
no,no,no,no,5.0,1989.0,0.0,50000.0,0.0,2013,24.0,1.791759469228055,10.819798284210286,2013,0.0,0.0,,,
no,no,no,yes,15.0,2007.0,0.0,350000.0,0.0,2013,6.0,2.772588722239781,12.765691290604371,2013,0.0,0.0,,,
no,no,yes,no,7.0,2011.0,0.0,1000000.0,0.0,2013,2.0,2.0794415416798357,13.815511557963774,2013,0.0,0.0,,,
no,no,no,yes,60.0,2007.0,100.0,2634000.0,0.0,2013,6.0,4.110873864173311,14.784014540936013,2013,0.0,0.0,,,
no,no,no,yes,15.0,2012.0,0.0,600000.0,0.0,2013,1.0,2.772588722239781,13.304686600863562,2013,0.0,0.0,,,
no,no,no,no,4.0,2012.0,25.0,,15.0,2013,1.0,1.6094379124341003,,2013,0.0,0.0,,,
no,,no,no,28.0,1982.0,0.0,17000000.0,,2013,31.0,3.367295829986474,16.648723960844016,2013,0.0,,,,
no,no,no,no,7.0,2009.0,0.0,100000.0,5.0,2013,4.0,2.0794415416798357,11.51293546492023,2013,0.0,0.0,,,
no,no,no,no,110.0,2009.0,100.0,8500000.0,0.0,2013,4.0,4.709530201312334,15.955576839107596,2013,0.0,0.0,,,
yes,yes,yes,yes,18.0,1982.0,0.0,7999795.0,0.0,2013,31.0,2.9444389791664403,15.89492659931898,2013,1.0,1.0,,,
no,no,,yes,21.0,1990.0,0.0,1000000.0,0.0,2013,23.0,3.091042453358316,13.815511557963774,2013,0.0,0.0,,,
no,no,,no,30.0,1992.0,0.0,3800000.0,0.0,2013,21.0,3.4339872044851463,15.150511887854474,2013,0.0,0.0,,,
no,no,no,no,30.0,1988.0,0.0,1000000.0,0.0,2013,25.0,3.4339872044851463,13.815511557963774,2013,0.0,0.0,,,
no,no,no,yes,139.0,2001.0,0.0,1500000.0,10.0,2013,12.0,4.941642422609304,14.220976332738882,2013,0.0,0.0,,,
no,no,no,no,317.0,1944.0,100.0,379245728.0,0.0,2013,69.0,5.762051382780177,19.753694914428777,2013,0.0,0.0,,,
no,no,yes,no,150.0,1997.0,0.0,16042000.0,0.0,2013,16.0,5.017279836814924,16.590720903245373,2013,0.0,0.0,,,
no,no,no,no,150.0,1996.0,0.0,109000000.0,0.0,2013,17.0,5.017279836814924,18.50685844936773,2013,0.0,0.0,,,
no,no,no,no,75.0,1996.0,100.0,1000000.0,0.0,2013,17.0,4.330733340286331,13.815511557963774,2013,0.0,0.0,,,
no,no,no,no,60.0,1991.0,100.0,26000000.0,0.0,2013,22.0,4.110873864173311,17.073607134447293,2013,0.0,0.0,,,
no,no,no,no,50.0,1992.0,55.0,3000000.0,0.0,2013,21.0,3.9318256327243257,14.914123179965662,2013,0.0,0.0,,,
no,no,no,no,25.0,2001.0,0.0,4000000.0,0.0,2013,12.0,3.258096538021482,15.201805169084134,2013,0.0,0.0,,,
no,no,yes,no,377.0,1992.0,0.0,60000000.0,0.0,2013,21.0,5.934894195619588,17.909855136853043,2013,0.0,0.0,,,
no,no,no,no,540.0,1987.0,0.0,16000000.0,,2013,26.0,6.293419278846481,16.588099342704055,2013,0.0,0.0,,,
no,no,,no,300.0,2007.0,0.0,50000000.0,0.0,2013,6.0,5.707110264748875,17.72753358339242,2013,0.0,0.0,,,
no,no,no,yes,130.0,1994.0,0.0,3800000.0,0.0,2013,19.0,4.875197323201151,15.150511887854474,2013,0.0,0.0,,,
no,no,no,yes,505.0,2000.0,0.0,3000000.0,5.0,2013,13.0,6.226536669287466,14.914123179965662,2013,0.0,0.0,,,
yes,yes,no,yes,909.0,1999.0,0.0,5000000000.0,25.0,2013,14.0,6.813444599510896,22.33270374958051,2013,1.0,1.0,,,
no,no,yes,no,157.0,1979.0,0.0,24000000.0,0.0,2013,34.0,5.062595033026967,16.993564429978885,2013,0.0,0.0,,,
yes,no,no,no,1200.0,1999.0,0.0,512683000.0,10.0,2013,14.0,7.0909098220799835,20.05516828036264,2013,1.0,0.0,,,
no,no,no,no,750.0,1975.0,0.0,216000000.0,0.0,2013,38.0,6.621405651764134,19.190788970278067,2013,0.0,0.0,,,
no,no,no,no,275.0,1978.0,0.0,55000000.0,0.0,2013,35.0,5.62040086571715,17.822843761378564,2013,0.0,0.0,,,
no,no,no,no,500.0,1972.0,0.0,132000000.0,0.0,2013,41.0,6.2166061010848646,18.6983124881264,2013,0.0,0.0,,,
no,no,no,no,1000.0,1984.0,0.0,500000000.0,0.0,2013,29.0,6.90875477931522,20.030118658386467,2013,0.0,0.0,,,
no,no,,no,261.0,1986.0,0.0,8000000.0,,2013,27.0,5.568344503761097,15.894952224644102,2013,0.0,0.0,,,
no,no,no,yes,50.0,1981.0,0.0,19000000.0,0.0,2013,32.0,3.9318256327243257,16.759949589762293,2013,0.0,0.0,,,
no,no,no,no,20.0,1989.0,0.0,10000000.0,0.0,2013,24.0,3.044522437723423,16.118095750958314,2013,0.0,0.0,,,
no,no,yes,no,60.0,1998.0,0.0,60000000.0,0.0,2013,15.0,4.110873864173311,17.909855136853043,2013,0.0,0.0,,,
no,no,no,no,110.0,1971.0,0.0,25000000.0,0.0,2013,42.0,4.709530201312334,17.034386422832473,2013,0.0,0.0,,,
no,no,no,no,7.0,1983.0,0.0,750000.0,0.0,2013,30.0,2.0794415416798357,13.527829818844937,2013,0.0,0.0,,,
no,no,no,no,7.0,2000.0,0.0,,0.0,2013,13.0,2.0794415416798357,,2013,0.0,0.0,,,
no,yes,no,no,200.0,1992.0,0.0,5000000.0,0.0,2013,21.0,5.303304908059076,15.424948670398354,2013,0.0,1.0,,,
no,no,no,no,8.0,2002.0,0.0,500000.0,0.0,2013,11.0,2.1972245773362196,13.122365377402328,2013,0.0,0.0,,,
no,no,yes,no,40.0,1985.0,0.0,9000000.0,0.0,2013,28.0,3.713572066704308,16.012735246411598,2013,0.0,0.0,,,
no,no,no,yes,35.0,2010.0,0.0,4000000.0,10.0,2013,3.0,3.58351893845611,15.201805169084134,2013,0.0,0.0,,,
no,no,no,no,35.0,1996.0,0.0,2000000.0,0.0,2013,17.0,3.58351893845611,14.508658238524095,2013,0.0,0.0,,,
no,no,no,no,60.0,1984.0,0.0,488000.0,0.0,2013,29.0,4.110873864173311,13.098072734013513,2013,0.0,0.0,,,
no,no,no,yes,82.0,1987.0,0.0,100000000.0,0.0,2013,26.0,4.418840607796598,18.420680753952364,2013,0.0,0.0,,,
no,no,no,no,20.0,1998.0,0.0,600000.0,,2013,15.0,3.044522437723423,13.304686600863562,2013,0.0,0.0,,,
no,no,no,yes,150.0,2008.0,0.0,50000000.0,0.0,2013,5.0,5.017279836814924,17.72753358339242,2013,0.0,0.0,,,
no,no,no,yes,275.0,1980.0,0.0,25000000.0,0.0,2013,33.0,5.62040086571715,17.034386422832473,2013,0.0,0.0,,,
no,no,no,no,23.0,1986.0,0.0,30000000.0,0.0,2013,27.0,3.1780538303479458,17.216707972959764,2013,0.0,0.0,,,
no,no,,no,60.0,1983.0,0.0,950000.0,,2013,30.0,4.110873864173311,13.76421831620775,2013,0.0,0.0,,,
no,no,no,yes,8.0,1970.0,0.0,13000000.0,0.0,2013,43.0,2.1972245773362196,16.380459992348886,2013,0.0,0.0,,,
no,no,no,yes,130.0,1933.0,0.0,80000000.0,0.0,2013,80.0,4.875197323201151,18.197537205138154,2013,0.0,0.0,,,
no,no,no,no,14.0,2005.0,0.0,200000.0,0.0,2013,8.0,2.70805020110221,12.206077645517674,2013,0.0,0.0,,,
no,no,no,no,10.0,2011.0,0.0,390000.0,0.0,2013,2.0,2.3978952727983707,12.873904582205107,2013,0.0,0.0,,,
no,no,no,yes,10.0,1998.0,0.0,3200000.0,0.0,2013,15.0,2.3978952727983707,14.978661680269907,2013,0.0,0.0,,,
no,no,,no,8.0,1997.0,0.0,300000.0,0.0,2013,16.0,2.1972245773362196,12.611541086966115,2013,0.0,0.0,,,
no,no,no,yes,8.0,1979.0,0.0,,20.0,2013,34.0,2.1972245773362196,,2013,0.0,0.0,,,
yes,no,,yes,17.0,2008.0,0.0,,0.0,2013,5.0,2.8903717578961645,,2013,1.0,0.0,,,
no,no,no,yes,5.0,2012.0,0.0,,0.0,2013,1.0,1.791759469228055,,2013,0.0,0.0,,,
no,no,no,yes,7.0,2011.0,0.0,130000.0,0.0,2013,2.0,2.0794415416798357,11.775297421715827,2013,0.0,0.0,,,
no,no,,no,50.0,2000.0,0.0,,0.0,2013,13.0,3.9318256327243257,,2013,0.0,0.0,,,
no,no,no,yes,8.0,2010.0,0.0,250000.0,20.0,2013,3.0,2.1972245773362196,12.429220196836383,2013,0.0,0.0,,,
no,no,no,no,14.0,2008.0,0.0,600000.0,5.0,2013,5.0,2.70805020110221,13.304686600863562,2013,0.0,0.0,,,
no,no,no,yes,75.0,2010.0,0.0,5000000.0,0.0,2013,3.0,4.330733340286331,15.424948670398354,2013,0.0,0.0,,,
no,no,,yes,6.0,1960.0,0.0,60000.0,0.0,2013,53.0,1.9459101490553132,11.002116507732017,2013,0.0,0.0,,,
no,no,no,no,21.0,2011.0,0.0,800000.0,0.0,2013,2.0,3.091042453358316,13.592368256649284,2013,0.0,0.0,,,
no,no,,no,10.0,1996.0,0.0,500000.0,0.0,2013,17.0,2.3978952727983707,13.122365377402328,2013,0.0,0.0,,,
no,no,no,no,60.0,2000.0,0.0,,0.0,2013,13.0,4.110873864173311,,2013,0.0,0.0,,,
yes,yes,no,yes,30.0,2008.0,0.0,,15.0,2013,5.0,3.4339872044851463,,2013,1.0,1.0,,,
no,yes,,no,32.0,2006.0,0.0,900000.0,5.0,2013,7.0,3.4965075614664802,13.710151153416941,2013,0.0,1.0,,,
no,no,no,yes,12.0,2011.0,0.0,500000.0,15.0,2013,2.0,2.5649493574615367,13.122365377402328,2013,0.0,0.0,,,
no,no,,yes,125.0,2001.0,0.0,10000000.0,0.0,2013,12.0,4.836281906951478,16.118095750958314,2013,0.0,0.0,,,
no,no,no,yes,150.0,2000.0,0.0,15000000.0,0.0,2013,13.0,5.017279836814924,16.52356082573315,2013,0.0,0.0,,,
yes,no,no,yes,27.0,2000.0,0.0,,0.0,2013,13.0,3.332204510175204,,2013,1.0,0.0,,,
no,no,no,yes,10.0,1997.0,0.0,1000000.0,0.0,2013,16.0,2.3978952727983707,13.815511557963774,2013,0.0,0.0,,,
no,no,no,no,25.0,1984.0,0.0,,0.0,2013,29.0,3.258096538021482,,2013,0.0,0.0,,,
no,no,no,no,21.0,1985.0,0.0,500000.0,0.0,2013,28.0,3.091042453358316,13.122365377402328,2013,0.0,0.0,,,
no,no,no,yes,7.0,2009.0,0.0,300000.0,0.0,2013,4.0,2.0794415416798357,12.611541086966115,2013,0.0,0.0,,,
no,no,no,yes,25.0,2011.0,0.0,650000.0,0.0,2013,2.0,3.258096538021482,13.384729180332174,2013,0.0,0.0,,,
no,no,no,no,5.0,2011.0,0.0,172000.0,0.0,2013,2.0,1.791759469228055,12.055255569732177,2013,0.0,0.0,,,
no,no,no,no,6.0,2011.0,0.0,1000000.0,0.0,2013,2.0,1.9459101490553132,13.815511557963774,2013,0.0,0.0,,,
yes,yes,no,no,9.0,2011.0,0.0,500000.0,0.0,2013,2.0,2.302585092994046,13.122365377402328,2013,1.0,1.0,,,
no,no,,yes,4.0,2002.0,0.0,500000.0,0.0,2013,11.0,1.6094379124341003,13.122365377402328,2013,0.0,0.0,,,
no,no,no,yes,25.0,2010.0,0.0,1000000.0,0.0,2013,3.0,3.258096538021482,13.815511557963774,2013,0.0,0.0,,,
yes,no,yes,yes,50.0,1998.0,0.0,18000000.0,0.0,2013,15.0,3.9318256327243257,16.705882371415992,2013,1.0,0.0,,,
no,no,no,no,10.0,2009.0,0.0,,0.0,2013,4.0,2.3978952727983707,,2013,0.0,0.0,,,
no,no,,yes,100.0,2010.0,0.0,27000000.0,0.0,2013,3.0,4.61512051684126,17.11134746100564,2013,0.0,0.0,,,
no,no,no,no,10.0,2001.0,0.0,645000.0,0.0,2013,12.0,2.3978952727983707,13.377007146164305,2013,0.0,0.0,,,
no,no,,yes,7.0,1964.0,0.0,,0.0,2013,49.0,2.0794415416798357,,2013,0.0,0.0,,,
no,no,no,yes,8.0,1952.0,0.0,850000.0,20.0,2013,61.0,2.1972245773362196,13.652992804936396,2013,0.0,0.0,,,
